OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036KY,2026-08-16T15:48:10.424736,14.33384641,.01097013,74.1776,316.8781,85.3808,34.1439,0,U,34127,999,90307,.5743738E-3,.167E-4,0
COSMOS 2251 DEB,1993-036KZ,2026-08-16T04:33:11.102112,15.18999221,.00247002,73.9877,146.5118,206.5626,311.0012,0,U,34128,999,92887,.14232868E-2,.30112E-3,0
COSMOS 2251 DEB,1993-036LA,2026-08-16T22:48:24.204960,14.79603266,.00347746,74.0298,214.0548,238.3074,121.4710,0,U,34129,999,64950,.59246038E-3,.4453E-4,0
COSMOS 2251 DEB,1993-036LH,2026-08-16T13:58:59.662272,14.81563211,.00857099,74.0172,275.1416,332.9283,147.7453,0,U,34136,999,93664,.13743341E-3,.111E-4,0
COSMOS 2251 DEB,1993-036LL,2026-08-16T18:44:11.756832,14.62191852,.00407144,74.0295,141.7865,156.8549,234.0853,0,U,34139,999,91757,.62963538E-3,.3179E-4,0
COSMOS 2251 DEB,1993-036LN,2026-08-16T15:23:41.484768,14.51878601,.00531623,74.0072,283.8549,310.5730,207.4127,0,U,34141,999,91274,.50444072E-3,.2041E-4,0
COSMOS 2251 DEB,1993-036LQ,2026-08-16T14:09:45.890208,14.66535721,.00506107,74.0095,190.3416,281.1811,78.3671,0,U,34270,999,92713,.16744107E-3,.913E-5,0
COSMOS 2251 DEB,1993-036LR,2026-08-16T16:03:15.801696,14.76623008,.00174692,74.0170,76.9303,83.5468,340.4013,0,U,34271,999,91873,.83738749E-3,.5837E-4,0
COSMOS 2251 DEB,1993-036LT,2026-08-16T18:17:01.320576,14.63105349,.00149506,74.0366,334.2969,25.8198,128.9331,0,U,34273,999,92232,.32634792E-3,.1649E-4,0
COSMOS 2251 DEB,1993-036LU,2026-08-16T16:52:01.297056,14.67272627,.00221339,74.0027,311.6523,30.6346,123.4185,0,U,34274,999,92295,.34999706E-3,.1949E-4,0
COSMOS 2251 DEB,1993-036LW,2026-08-16T08:55:56.956800,14.58558023,.00217184,74.0237,335.8175,54.3752,3.4081,0,U,34276,999,92187,.25465589E-3,.1158E-4,0
COSMOS 2251 DEB,1993-036MT,2026-08-16T21:08:08.274048,14.36801264,.00178434,74.0476,190.3399,206.4191,183.8717,0,U,34297,999,91614,.60519251E-4,.153E-5,0
COSMOS 2251 DEB,1993-036MX,2026-08-16T11:54:03.504096,14.98083435,.00108138,74.0020,30.5655,57.2980,4.0654,0,U,34301,999,92080,.19213301E-2,.22803E-3,0
COSMOS 2251 DEB,1993-036MY,2026-08-16T21:43:13.742688,14.40355313,.00766138,74.1774,30.8369,175.8791,336.0628,0,U,34302,999,91278,.4612465E-3,.1489E-4,0
COSMOS 2251 DEB,1993-036MZ,2026-08-16T21:16:36.909984,14.56943145,.01351866,74.0044,178.4505,256.9762,133.4460,0,U,34303,999,91559,.53163953E-3,.2671E-4,0
COSMOS 2251 DEB,1993-036NA,2026-08-16T12:57:41.505408,14.39410335,.01263741,74.0119,26.6570,104.8861,322.9991,0,U,34304,999,90846,.52137126E-3,.1755E-4,0
COSMOS 2251 DEB,1993-036ND,2026-08-16T22:07:20.210016,13.54710725,.03909727,74.0517,276.3310,53.2469,2.8218,0,U,34307,999,86209,.26737602E-3,.28E-5,0
COSMOS 2251 DEB,1993-036NL,2026-08-16T11:33:18.207072,14.17916354,.01058558,74.0025,227.8386,277.9474,238.0954,0,U,34314,999,90154,.27596324E-3,.57E-5,0
COSMOS 2251 DEB,1993-036NN,2026-08-16T08:56:40.638048,15.02074313,.00141545,74.0607,198.3957,245.8158,114.1551,0,U,34316,999,92901,.74245767E-3,.9744E-4,0
COSMOS 2251 DEB,1993-036NP,2026-08-16T19:17:04.085664,13.65419336,.03363794,73.9259,348.9047,292.0037,225.0951,0,U,34317,999,86991,.23669937E-3,.259E-5,0
COSMOS 2251 DEB,1993-036NT,2026-08-16T14:29:40.396128,14.50947641,.00148481,74.0272,52.1556,121.4638,301.3929,0,U,34321,999,92066,.21287367E-3,.814E-5,0
COSMOS 2251 DEB,1993-036NV,2026-08-16T20:25:31.077696,14.80607121,.00545555,73.9518,355.3848,342.9156,177.1371,0,U,34323,999,92090,.72994964E-3,.5715E-4,0
COSMOS 2251 DEB,1993-036NX,2026-08-16T16:46:33.535200,14.05624878,.01904751,73.8694,117.1923,88.2856,304.0953,0,U,34325,999,88984,.32818583E-3,.605E-5,0
COSMOS 2251 DEB,1993-036NZ,2026-08-16T22:12:54.584064,14.94958305,.00309563,73.9923,34.0481,148.4445,4.9018,0,U,34327,999,93195,.69582634E-3,.7643E-4,0
COSMOS 2251 DEB,1993-036PN,2026-08-16T19:37:36.806304,13.80196640,.02922021,74.0742,254.9682,305.7164,232.7280,0,U,34340,999,87676,.39573118E-3,.544E-5,0
COSMOS 2251 DEB,1993-036PR,2026-08-16T17:12:26.646048,14.73233311,.00184028,74.0197,328.9742,184.9626,335.5699,0,U,34343,999,92363,.61331627E-3,.394E-4,0
COSMOS 2251 DEB,1993-036PS,2026-08-16T22:01:50.054880,14.17824340,.01511451,73.9774,28.4808,156.5244,4.6199,0,U,34344,999,89598,.86270254E-3,.1947E-4,0
COSMOS 2251 DEB,1993-036PU,2026-08-16T11:35:17.241216,14.00505807,.02078975,73.9910,243.7536,6.5214,143.0374,0,U,34346,999,88863,.60633933E-3,.1061E-4,0
COSMOS 2251 DEB,1993-036PY,2026-08-16T03:16:01.041888,15.75742369,.00263566,74.0039,131.3070,181.0618,179.0557,0,U,34383,999,92886,.42230058E-2,.716834E-2,0
COSMOS 2251 DEB,1993-036QC,2026-08-16T03:37:37.229376,14.44323182,.00379066,74.0401,113.6705,152.3183,1.3241,0,U,34387,999,91738,.11866491E-3,.385E-5,0
COSMOS 2251 DEB,1993-036QD,2026-08-16T23:33:02.030400,14.50554294,.00123725,74.0381,118.8729,113.0523,260.0766,0,U,34388,999,91739,.30187484E-3,.1157E-4,0
COSMOS 2251 DEB,1993-036QE,2026-08-16T19:01:09.376896,14.42069730,.00300828,74.0189,151.4707,208.4823,182.6733,0,U,34389,999,91573,.16682116E-3,.524E-5,0
COSMOS 2251 DEB,1993-036QM,2026-08-16T15:04:06.520800,14.80192446,.00072774,74.0291,359.2172,355.5466,15.4206,0,U,34396,999,91993,.78328636E-3,.5927E-4,0
COSMOS 2251 DEB,1993-036RA,2026-08-16T22:12:34.058016,14.58452947,.0080635,74.0620,197.1813,209.1544,181.8272,0,U,34409,999,92796,.68101749E-4,.298E-5,0
COSMOS 2251 DEB,1993-036RD,2026-08-16T23:23:39.913728,14.49190804,.01872853,73.9441,218.6851,258.9162,99.0887,0,U,34412,999,91230,.33816977E-3,.1575E-4,0
COSMOS 2251 DEB,1993-036RE,2026-08-16T20:41:06.914976,14.30474658,.00913618,74.0294,175.4429,195.6426,195.7467,0,U,34413,999,90663,.48157994E-3,.1287E-4,0
COSMOS 2251 DEB,1993-036RM,2026-08-16T14:37:52.684320,14.68748226,.01043458,74.0347,346.2342,43.0827,330.2647,0,U,34420,999,93394,.55017781E-4,.313E-5,0
COSMOS 2251 DEB,1993-036RS,2026-08-16T14:12:46.118880,14.63437044,.00270126,74.0172,300.7841,357.3694,2.7326,0,U,34425,999,92350,.15630292E-3,.782E-5,0
COSMOS 2251 DEB,1993-036RX,2026-08-16T09:24:46.338336,14.40180866,.00616472,74.0495,208.0327,219.3034,140.3639,0,U,34430,999,91505,.15156606E-3,.463E-5,0
COSMOS 2251 DEB,1993-036RY,2026-08-16T15:53:55.349088,14.29466744,.00671535,74.0736,87.9546,11.5568,348.7104,0,U,34431,999,90670,.23745254E-3,.596E-5,0
COSMOS 2251 DEB,1993-036RZ,2026-08-16T12:39:53.661888,14.03494428,.01825711,73.8272,27.2634,65.2177,3.2854,0,U,34432,999,89146,.18433868E-3,.31E-5,0
COSMOS 2251 DEB,1993-036SA,2026-08-16T14:59:13.737120,14.13988394,.0150673,74.0071,77.1504,158.7600,201.9888,0,U,34433,999,89438,.8297633E-3,.1733E-4,0
COSMOS 2251 DEB,1993-036SB,2026-08-16T16:05:54.337056,13.91726131,.0279582,74.0581,309.2865,27.3158,121.4417,0,U,34434,999,87399,.4339413E-3,.736E-5,0
COSMOS 2251 DEB,1993-036SP,2026-08-16T15:14:32.818848,14.49575856,.00504371,74.0428,314.1801,27.5317,332.8498,0,U,34446,999,92271,.45126327E-4,.147E-5,0
COSMOS 2251 DEB,1993-036SS,2026-08-16T14:17:06.279648,15.13394987,.00216813,74.0275,285.1222,282.2509,203.9174,0,U,34449,999,92405,.14300625E-2,.25727E-3,0
COSMOS 2251 DEB,1993-036SU,2026-08-16T15:28:57.366624,15.16178026,.00182115,74.0412,301.5181,272.6680,87.2430,0,U,34451,999,92352,.13232166E-2,.25705E-3,0
COSMOS 2251 DEB,1993-036SV,2026-08-16T21:17:37.396896,15.19000392,.0055057,74.0264,27.7975,38.4096,322.1000,0,U,34452,999,94407,.36993724E-3,.8019E-4,0
COSMOS 2251 DEB,1993-036SX,2026-08-16T07:15:13.518720,14.39111063,.00354518,74.0583,183.4213,188.7688,171.2852,0,U,34454,999,91614,.10008405E-3,.286E-5,0
COSMOS 2251 DEB,1993-036TC,2026-08-16T07:51:08.516160,14.00815823,.019169,74.0784,187.7135,198.9642,160.4289,0,U,34459,999,89164,.15518529E-3,.248E-5,0
COSMOS 2251 DEB,1993-036TM,2026-08-16T20:36:34.054272,14.48077662,.00741156,74.0136,14.0275,98.7545,262.2017,0,U,34468,999,92038,.13689926E-3,.499E-5,0
COSMOS 2251 DEB,1993-036TR,2026-08-16T21:37:17.335776,13.70933527,.03304629,74.0817,51.3817,124.7018,238.5709,0,U,34472,999,87113,.60754319E-3,.779E-5,0
COSMOS 2251 DEB,1993-036TT,2026-08-16T03:33:15.965280,14.07829111,.02025792,74.0738,255.3609,270.9683,147.5680,0,U,34474,999,88975,.57448543E-3,.1149E-4,0
COSMOS 2251 DEB,1993-036TV,2026-08-16T21:18:38.538720,13.83996019,.03057491,74.0088,25.1526,190.0850,169.4054,0,U,34476,999,87055,.22526318E-2,.3573E-4,0
COSMOS 2251 DEB,1993-036TW,2026-08-16T16:12:49.507200,14.58179273,.00729815,73.9783,318.3659,85.4593,64.3608,0,U,34477,999,92223,.23824573E-3,.1109E-4,0
COSMOS 2251 DEB,1993-036TX,2026-08-16T21:27:21.619008,15.68838387,.00133349,74.0217,201.7118,238.2857,121.7067,0,U,34478,999,92750,.3924826E-2,.478023E-2,0
COSMOS 2251 DEB,1993-036UA,2026-08-16T16:46:35.842944,14.33230041,.00685368,73.9800,320.7160,76.8476,72.9285,0,U,34481,999,90986,.16598901E-3,.443E-5,0
COSMOS 2251 DEB,1993-036UB,2026-08-16T17:07:03.274176,14.74484400,.00407187,74.0337,102.9946,105.4212,311.8638,0,U,34482,999,91822,.86171572E-3,.5777E-4,0
COSMOS 2251 DEB,1993-036UE,2026-08-16T14:10:39.374400,13.55026462,.03817479,73.9157,164.2774,147.2017,26.3738,0,U,34544,999,86225,.30408819E-3,.314E-5,0
COSMOS 2251 DEB,1993-036UG,2026-08-16T21:25:29.446752,14.46335578,.00214844,74.0305,147.9388,169.3225,305.2210,0,U,34546,999,91598,.24892957E-3,.869E-5,0
COSMOS 2251 DEB,1993-036UH,2026-08-16T17:23:33.778464,14.76893419,.00195712,74.0305,337.8895,355.0405,5.0572,0,U,34547,999,92163,.63160767E-3,.4424E-4,0
COSMOS 2251 DEB,1993-036UP,2026-08-16T18:50:51.622080,14.59993498,.00189572,74.0227,80.8731,101.1615,23.7822,0,U,34553,999,91699,.43927755E-3,.2084E-4,0
COSMOS 2251 DEB,1993-036UQ,2026-08-16T22:10:36.263712,14.38337508,.00241517,74.0369,203.6739,213.1479,177.2199,0,U,34554,999,91309,.13136141E-3,.375E-5,0
COSMOS 2251 DEB,1993-036US,2026-08-16T19:15:58.635072,14.84921199,.00093971,74.0161,356.1951,5.6357,153.9445,0,U,34556,999,91988,.10008036E-2,.8503E-4,0
COSMOS 2251 DEB,1993-036UW,2026-08-16T20:12:23.285088,14.77425687,.00148531,74.0169,18.5054,41.9715,108.5649,0,U,34560,999,91895,.9011849E-3,.64E-4,0
COSMOS 2251 DEB,1993-036UZ,2026-08-16T09:01:25.256928,14.47249500,.00129892,74.0372,102.9150,141.7382,332.1253,0,U,34563,999,91764,.20478631E-3,.723E-5,0
COSMOS 2251 DEB,1993-036VA,2026-08-16T12:56:41.129952,14.41045372,.00193157,74.0333,141.2413,191.9340,224.2854,0,U,34564,999,91561,.11457266E-3,.343E-5,0
COSMOS 2251 DEB,1993-036VD,2026-08-16T15:00:17.723232,14.24222001,.00730193,74.0400,72.3481,86.6841,338.6168,0,U,34567,999,90639,.81036497E-4,.167E-5,0
COSMOS 2251 DEB,1993-036VF,2026-08-16T01:46:20.157024,14.25399046,.01569717,73.9904,112.4320,244.7799,185.9047,0,U,34569,999,90477,.22806017E-3,.584E-5,0
COSMOS 2251 DEB,1993-036VG,2026-08-16T18:26:30.422688,14.00291645,.01904225,73.9589,148.4809,338.5792,51.2055,0,U,34570,999,89058,.37092968E-3,.616E-5,0
COSMOS 2251 DEB,1993-036VH,2026-08-16T15:19:35.617152,14.52876963,.00633937,74.0370,77.9460,54.9846,305.7242,0,U,34571,999,90875,.10331565E-2,.434E-4,0
COSMOS 2251 DEB,1993-036VJ,2026-08-16T19:28:03.194112,14.53668903,.00633848,74.0094,9.1407,23.6286,126.8529,0,U,34572,999,90964,.82924078E-3,.3537E-4,0
COSMOS 2251 DEB,1993-036VL,2026-08-16T14:49:17.101920,14.73771820,.00651054,74.0662,283.4913,242.4651,271.3915,0,U,34574,999,92412,.37390188E-3,.2494E-4,0
COSMOS 2251 DEB,1993-036VN,2026-08-16T21:29:41.410752,14.56843882,.00076002,74.0330,29.3268,99.0134,51.8309,0,U,34576,999,92064,.3306901E-3,.1454E-4,0
COSMOS 2251 DEB,1993-036VR,2026-08-16T20:28:15.883104,14.45969968,.00260871,74.0526,123.5451,133.8594,345.2584,0,U,34579,999,91745,.18241353E-3,.625E-5,0
COSMOS 2251 DEB,1993-036VU,2026-08-16T12:52:45.405696,14.44179261,.00499541,74.0188,173.0254,226.3663,133.3347,0,U,34582,999,91509,.20984676E-3,.703E-5,0
COSMOS 2251 DEB,1993-036WA,2026-08-16T14:25:20.651808,14.42633570,.00183571,74.0431,170.5579,171.8165,2.7989,0,U,34588,999,91509,.18069186E-3,.575E-5,0
COSMOS 2251 DEB,1993-036WB,2026-08-16T19:03:24.616224,13.86464473,.02487961,73.9276,354.8982,250.3389,263.6214,0,U,34589,999,88135,.4988886E-3,.712E-5,0
COSMOS 2251 DEB,1993-036WC,2026-08-16T10:02:51.724608,14.55082897,.00705437,74.0417,215.7996,282.5651,229.4639,0,U,34590,999,92708,.54654401E-4,.212E-5,0
COSMOS 2251 DEB,1993-036WE,2026-08-16T20:36:00.498240,14.22597046,.01414824,73.7333,14.7114,195.1728,326.4514,0,U,34609,999,90145,.43884027E-3,.1059E-4,0
COSMOS 2251 DEB,1993-036WF,2026-08-16T06:59:54.126816,14.08168433,.01818343,74.0173,189.4385,264.1444,93.8942,0,U,34610,999,89029,.70430761E-3,.1372E-4,0
COSMOS 2251 DEB,1993-036WG,2026-08-16T12:27:09.279360,14.73641829,.00220184,74.0534,341.5985,322.2107,166.2101,0,U,34611,999,92021,.62279202E-3,.4045E-4,0
COSMOS 2251 DEB,1993-036WJ,2026-08-16T08:52:44.357376,14.27777895,.01108783,73.9621,190.1450,325.6356,189.9933,0,U,34613,999,89981,.75952752E-3,.1977E-4,0
COSMOS 2251 DEB,1993-036WK,2026-08-16T12:36:22.677408,14.22054354,.01814119,73.8743,257.7278,208.8014,304.0028,0,U,34614,999,88270,.16165407E-2,.4203E-4,0
COSMOS 2251 DEB,1993-036WL,2026-08-15T13:02:34.759104,13.52473681,.03963267,74.0040,259.8601,116.2563,9.5310,0,U,34615,999,86138,.24996763E-3,.253E-5,0
COSMOS 2251 DEB,1993-036WQ,2026-08-16T15:43:28.823808,14.65215393,.00919564,74.0429,85.1926,117.1624,243.8958,0,U,34619,999,92914,.11032257E-3,.599E-5,0
COSMOS 2251 DEB,1993-036WR,2026-08-16T02:18:10.851552,14.53611960,.00735572,74.0485,115.9334,93.4598,267.4982,0,U,34620,999,90402,.11093295E-2,.4781E-4,0
COSMOS 2251 DEB,1993-036WT,2026-08-16T22:57:27.005184,14.22798509,.01081505,74.0386,223.1086,248.4934,138.0979,0,U,34622,999,89975,.42443834E-3,.985E-5,0
COSMOS 2251 DEB,1993-036WX,2026-08-16T09:04:50.498400,14.74636749,.00294819,74.0443,203.2481,234.5663,276.3871,0,U,34626,999,92777,.35085176E-3,.2323E-4,0
COSMOS 2251 DEB,1993-036XF,2026-08-16T05:09:03.627648,14.56334163,.00463186,74.0506,288.0401,329.8436,86.9904,0,U,34634,999,92369,.11381981E-3,.481E-5,0
COSMOS 2251 DEB,1993-036XG,2026-08-16T17:14:10.696704,14.71229151,.00312193,74.0444,312.1165,317.4206,203.4117,0,U,34635,999,76848,.41157711E-3,.2525E-4,0
COSMOS 2251 DEB,1993-036XJ,2026-08-16T07:21:40.804128,14.61823155,.00501468,74.0496,350.1731,355.8240,30.6397,0,U,34637,999,92128,.30336704E-3,.1511E-4,0
COSMOS 2251 DEB,1993-036XN,2026-08-16T07:59:45.625344,14.53495768,.00155005,73.8390,330.8241,205.2071,212.3148,0,U,34641,999,91837,.36054049E-3,.1476E-4,0
COSMOS 2251 DEB,1993-036XP,2026-08-15T03:29:57.970176,13.99769734,.02067248,74.0020,274.3939,37.7988,353.4882,0,U,34642,999,88726,.31983005E-3,.54E-5,0
COSMOS 2251 DEB,1993-036XR,2026-08-16T15:42:13.774176,14.70583642,.00122907,74.0266,15.9981,35.6551,338.3163,0,U,34671,999,91923,.68285522E-3,.4125E-4,0
COSMOS 2251 DEB,1993-036XS,2026-08-09T18:20:07.459008,14.36705779,.00258141,74.0313,224.4705,244.0393,291.3664,0,U,34672,999,68624,.87285933E-4,.232E-5,0
COSMOS 2251 DEB,1993-036XY,2026-08-16T12:49:07.155840,14.30098967,.00265326,74.0363,277.0079,268.3041,160.8496,0,U,34678,999,90907,.9691191E-5,-.1E-7,0
COSMOS 2251 DEB,1993-036YA,2026-08-16T04:50:54.885696,14.62753574,.00069061,74.0429,18.3496,42.7223,132.5471,0,U,34680,999,91929,.39610726E-3,.199E-4,0
COSMOS 2251 DEB,1993-036YB,2026-08-16T18:36:24.235200,14.87926441,.00233052,74.0612,159.9404,164.4799,222.0870,0,U,34681,999,92940,.55409688E-3,.5069E-4,0
COSMOS 2251 DEB,1993-036YC,2026-08-16T06:17:21.017184,14.60352290,.00183783,74.0395,332.8434,34.7792,352.5321,0,U,34682,999,92283,.25210279E-3,.1192E-4,0
COSMOS 2251 DEB,1993-036YD,2026-08-16T18:45:06.479136,14.67021586,.00193794,74.0288,336.1328,21.0484,135.1315,0,U,34683,999,91968,.34998805E-3,.1936E-4,0
COSMOS 2251 DEB,1993-036YF,2026-08-16T05:18:17.696160,14.59352019,.00141072,74.0280,39.3203,80.6193,94.0248,0,U,34685,999,92125,.38751926E-3,.1807E-4,0
COSMOS 2251 DEB,1993-036YK,2026-08-16T05:53:58.161120,14.07329134,.02234115,74.0851,153.3702,163.0012,356.4297,0,U,34689,999,87806,.10475004E-2,.2186E-4,0
COSMOS 2251 DEB,1993-036YP,2026-08-16T12:18:52.045632,13.97748553,.02139025,73.9201,257.7960,147.8485,4.0685,0,U,34721,999,88596,.46395238E-3,.773E-5,0
COSMOS 2251 DEB,1993-036YQ,2026-08-10T21:29:49.215264,14.12503504,.01623217,73.8736,265.7930,145.5550,28.4395,0,U,34722,999,89649,.28429608E-3,.57E-5,0
COSMOS 2251 DEB,1993-036YU,2026-08-16T19:30:36.167904,14.60404025,.0044478,74.0251,234.6047,319.6271,40.1595,0,U,34726,999,92108,.20506349E-3,.975E-5,0
COSMOS 2251 DEB,1993-036YW,2026-08-16T21:08:06.892512,14.72670359,.00428965,74.0156,130.5727,227.1150,132.6418,0,U,34728,999,92436,.2608149E-3,.1653E-4,0
COSMOS 2251 DEB,1993-036YX,2026-08-16T19:24:07.775712,14.89429444,.00182894,74.0129,226.0998,283.8066,134.1178,0,U,34729,999,92129,.71309005E-3,.6771E-4,0
COSMOS 2251 DEB,1993-036ZA,2026-08-16T09:27:08.800704,14.47507293,.00383137,74.0470,352.1818,79.9290,338.4655,0,U,34732,999,91712,.52657099E-4,.168E-5,0
COSMOS 2251 DEB,1993-036ZG,2026-08-16T17:31:15.844800,14.46764162,.00457011,74.0148,41.4266,128.4489,245.4617,0,U,34738,999,91430,.12764491E-3,.44E-5,0
COSMOS 2251 DEB,1993-036ZU,2026-08-16T17:00:52.922304,14.63910887,.00353379,74.1043,90.4183,332.9973,95.9756,0,U,34750,999,91842,.40775478E-3,.2122E-4,0
COSMOS 2251 DEB,1993-036ZW,2026-08-16T23:29:06.730368,15.06210022,.00478681,74.0093,214.6145,277.7872,81.7885,0,U,34752,999,93565,.58540876E-3,.8773E-4,0
COSMOS 2251 DEB,1993-036ZY,2026-08-16T21:08:50.793216,14.40774977,.00298085,74.0309,130.3182,190.3403,296.2297,0,U,34754,999,91692,.85517403E-4,.248E-5,0
COSMOS 2251 DEB,1993-036ZZ,2026-08-14T20:37:12.192960,13.50975024,.04060289,73.9216,255.9026,230.8224,308.3704,0,U,34755,999,85833,.42334012E-3,.434E-5,0
COSMOS 2251 DEB,1993-036AAA,2026-08-16T19:27:18.750816,13.67819311,.033928,74.0031,57.8373,241.9356,114.7073,0,U,34756,999,86799,.54763843E-3,.668E-5,0
COSMOS 2251 DEB,1993-036AAC,2026-08-15T03:25:36.153120,13.58617074,.03875762,74.1037,264.2505,331.2368,26.7848,0,U,34758,999,86242,.42161597E-3,.48E-5,0
COSMOS 2251 DEB,1993-036AAE,2026-08-16T05:52:46.152768,14.20065377,.00974892,74.0606,222.2405,216.7267,156.5137,0,U,34760,999,90187,.23932038E-3,.509E-5,0
COSMOS 2251 DEB,1993-036AAF,2026-08-16T19:33:15.454080,14.38878442,.00387259,74.0261,267.1089,247.2778,112.4282,0,U,34761,999,91202,.23507755E-3,.703E-5,0
COSMOS 2251 DEB,1993-036AAM,2026-08-16T22:51:40.763232,14.61792831,.00515302,74.0042,210.7222,315.9661,43.7406,0,U,34784,999,92146,.24492382E-3,.1214E-4,0
COSMOS 2251 DEB,1993-036AAT,2026-08-16T12:11:46.252608,14.25327955,.00992964,74.0538,159.0956,162.4016,318.7247,0,U,34790,999,90088,.22341615E-3,.529E-5,0
COSMOS 2251 DEB,1993-036AAV,2026-08-16T14:05:19.366944,14.57759699,.00123536,74.0156,60.3977,96.5621,320.3012,0,U,34792,999,91245,.36287717E-3,.1631E-4,0
COSMOS 2251 DEB,1993-036AAW,2026-08-16T11:49:55.153344,14.38973825,.00524549,74.0032,154.3475,251.2569,231.3072,0,U,34793,999,90879,.10119725E-3,.29E-5,0
COSMOS 2251 DEB,1993-036AAZ,2026-08-16T22:40:27.562080,14.49748403,.00984494,74.0294,112.3789,154.4272,219.7526,0,U,34796,999,91609,.25608683E-3,.102E-4,0
COSMOS 2251 DEB,1993-036ABA,2026-08-16T14:56:22.048224,14.45163980,.00714672,73.9777,358.9876,53.0154,307.7516,0,U,34797,999,90979,.46807271E-3,.1663E-4,0
COSMOS 2251 DEB,1993-036ABC,2026-08-16T01:32:37.008672,13.51874726,.04485886,73.9235,96.6705,84.4030,280.8045,0,U,34813,999,84982,.21418214E-2,.2628E-4,0
COSMOS 2251 DEB,1993-036ABD,2026-08-14T07:23:43.672704,14.37832749,.00516361,73.8919,231.5091,66.3739,307.7900,0,U,34814,999,90847,.28442971E-3,.844E-5,0
COSMOS 2251 DEB,1993-036ABE,2026-08-16T02:20:40.185312,14.81170689,.005414,74.0438,116.7577,124.2521,236.3801,0,U,34815,999,92272,.35983928E-3,.2836E-4,0
COSMOS 2251 DEB,1993-036ABF,2026-08-15T02:21:02.542176,13.58761356,.03730633,73.8853,102.6176,122.9069,26.3497,0,U,34816,999,86115,.51733523E-3,.577E-5,0
COSMOS 2251 DEB,1993-036ABH,2026-08-16T22:10:41.289600,14.37255761,.00256566,74.0343,202.3146,223.9427,166.6492,0,U,34818,999,90921,.10690371E-3,.293E-5,0
COSMOS 2251 DEB,1993-036ABJ,2026-08-16T11:40:55.516224,14.67033371,.00160391,74.0175,26.9324,58.9947,358.9397,0,U,34819,999,91844,.56606152E-3,.315E-4,0
COSMOS 2251 DEB,1993-036ABN,2026-08-16T18:21:31.972032,14.55906365,.01527778,74.0417,354.2193,15.6455,344.9351,0,U,34823,999,91975,.13012453E-3,.635E-5,0
COSMOS 2251 DEB,1993-036ABP,2026-08-12T21:47:59.328384,14.46268425,.00213799,74.0236,54.2838,158.4305,201.7759,0,U,34845,999,90981,.91228137E-4,.301E-5,0
COSMOS 2251 DEB,1993-036ABQ,2026-08-16T14:53:03.619392,14.48431431,.00255877,74.0297,159.5485,173.5625,186.5869,0,U,34846,999,90977,.3069676E-3,.1128E-4,0
COSMOS 2251 DEB,1993-036ABW,2026-08-15T13:03:21.983616,14.37159815,.0017346,74.0331,170.8394,221.6859,138.2974,0,U,34852,999,91065,.40301E-4,.94E-6,0
COSMOS 2251 DEB,1993-036ABY,2026-08-16T04:13:34.105152,14.78568816,.00624705,74.0291,34.6210,82.7905,278.0367,0,U,34854,999,75522,.30179057E-3,.2245E-4,0
COSMOS 2251 DEB,1993-036ACA,2026-08-16T05:42:20.512224,15.19489937,.00298567,74.0023,292.4364,0.0360,56.1448,0,U,34856,999,92840,.72531542E-3,.15567E-3,0
COSMOS 2251 DEB,1993-036ACB,2026-08-16T19:25:52.756032,14.60591722,.00641153,74.0151,354.7982,56.4854,94.9729,0,U,34857,999,91506,.30656193E-3,.1503E-4,0
COSMOS 2251 DEB,1993-036ACF,2026-08-16T11:54:05.187168,15.51009631,.00152141,73.9939,252.1014,284.8830,225.9152,0,U,34861,999,91843,.40572435E-2,.244205E-2,0
COSMOS 2251 DEB,1993-036ACM,2026-08-16T17:58:17.210784,14.37408990,.00526663,74.0401,339.6342,306.8121,207.3534,0,U,34874,999,90592,.21442084E-3,.624E-5,0
COSMOS 2251 DEB,1993-036ACN,2026-08-16T12:56:20.908896,14.49635904,.00150164,74.0430,55.5021,118.4994,272.3416,0,U,34875,999,91331,.17717335E-3,.654E-5,0
COSMOS 2251 DEB,1993-036ACR,2026-08-15T04:38:27.917088,13.44512182,.04343916,73.9657,17.7952,314.3308,224.4319,0,U,34878,999,84571,.32068009E-3,.306E-5,0
COSMOS 2251 DEB,1993-036ACS,2026-08-10T03:12:53.960832,13.39849166,.04935314,73.9028,274.0235,311.9303,44.0694,0,U,34879,999,61559,.14871428E-2,.1626E-4,0
COSMOS 2251 DEB,1993-036ACV,2026-08-16T23:17:06.118080,14.61979600,.00820137,74.0468,112.7164,177.5448,182.6140,0,U,34882,999,92137,.69486664E-4,.333E-5,0
COSMOS 2251 DEB,1993-036ACW,2026-08-16T16:43:00.520320,14.57572064,.00855681,74.1976,319.8648,65.2401,295.7637,0,U,34883,999,90031,.14062078E-2,.6709E-4,0
COSMOS 2251 DEB,1993-036ACX,2026-08-16T21:05:45.079872,15.03696525,.00095853,74.0097,275.7871,314.2699,220.5772,0,U,34884,999,91504,.92261483E-3,.12642E-3,0
