OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-4121,2022-076S,2026-08-16T21:19:54.860160,15.33549806,.00013362,53.1608,85.7627,87.8374,272.2782,0,U,53002,999,22715,.18103313E-4,.223E-5,0
STARLINK-4255,2022-076T,2026-08-16T21:04:08.927904,15.34390321,.00012197,53.1609,85.2223,90.6367,269.4776,0,U,53003,999,22715,.1484258E-4,.125E-5,0
STARLINK-4253,2022-076U,2026-08-16T21:28:00.849792,15.29362000,.00009467,53.1612,92.8814,80.5911,279.5197,0,U,53004,999,22705,.50416221E-4,.11E-4,0
STARLINK-4288,2022-076V,2026-08-16T00:38:52.931328,15.34328366,.0001386,53.1616,89.9016,120.2194,239.8946,0,U,53005,999,22702,.41972967E-3,.13799E-3,0
STARLINK-4290,2022-076W,2026-08-16T08:08:10.613472,15.35395804,.00012506,53.1607,88.9148,97.9608,262.1537,0,U,53006,999,22706,-.12890314E-4,-.83E-5,0
STARLINK-4215,2022-076X,2026-08-16T22:05:43.991520,15.35393522,.00012261,53.1610,86.3050,84.1947,275.9195,0,U,53007,999,22715,.94412386E-4,.2913E-4,0
STARLINK-4275,2022-076Y,2026-08-15T21:09:40.206240,15.35400379,.00011803,53.1607,90.4457,85.8501,274.2637,0,U,53008,999,22700,-.18418496E-4,-.1023E-4,0
STARLINK-4277,2022-076Z,2026-08-17T00:00:02.000160,15.24821366,.0001092,53.1609,82.7133,111.1417,161.9214,0,U,53009,999,580,.30136219E-2,.76225E-3,0
STARLINK-4263,2022-076AA,2026-08-16T08:06:51.472800,15.33548073,.00011988,53.1610,88.3304,86.3663,273.7477,0,U,53010,999,22707,.11799589E-4,.15E-6,0
STARLINK-4265,2022-076AB,2026-08-17T00:00:02.000160,15.26610762,.0001043,53.1608,82.4809,63.3212,350.7152,0,U,53011,999,580,.28349176E-2,.75656E-3,0
STARLINK-4271,2022-076AC,2026-08-16T01:55:07.661856,15.29321740,.00015511,53.1593,96.6454,93.8860,266.2318,0,U,53012,999,22693,-.30093427E-3,-.902E-4,0
STARLINK-4177,2022-076AD,2026-08-15T21:09:22.796640,15.35397219,.00012599,53.1606,80.7554,88.7922,271.3226,0,U,53013,999,22713,.1288559E-5,-.336E-5,0
STARLINK-4183,2022-076AE,2026-08-17T00:00:02.000160,15.34774566,.00015635,53.1599,79.9893,73.7536,140.3799,0,U,53014,999,583,.27516337E-2,.94901E-3,0
STARLINK-4262,2022-076AF,2026-08-17T00:00:02.000160,15.25235584,.00006858,53.1609,82.7368,58.4309,302.2969,0,U,53015,999,576,.29680264E-2,.76005E-3,0
STARLINK-4283,2022-076AG,2026-08-15T23:53:34.021824,15.31699627,.00011632,53.1609,82.1200,78.1769,281.9363,0,U,53016,999,22712,-.17177119E-4,-.898E-5,0
STARLINK-4281,2022-076AH,2026-08-17T00:00:02.000160,15.42958070,.00013303,53.2135,48.7050,81.4466,178.5508,0,U,53017,999,600,-.22844915E-1,-.936321E-2,0
STARLINK-4279,2022-076AJ,2026-08-16T00:00:04.000320,15.26501105,.00013836,53.2142,58.5236,69.0193,325.9372,0,U,53018,999,597,.18044021E-2,.47685E-3,0
STARLINK-4282,2022-076AK,2026-08-16T22:00:01.999584,15.20437004,.00003967,53.1588,84.4309,54.7762,325.0865,0,U,53019,999,574,.12289201E-2,.2692E-3,0
STARLINK-4287,2022-076AL,2026-08-16T22:00:01.999584,15.22127272,.00007303,53.1593,83.4598,86.4808,343.0161,0,U,53020,999,569,.13298732E-2,.30666E-3,0
STARLINK-4216,2022-076AN,2026-08-15T22:05:57.227136,15.34375306,.0001549,53.1605,83.9578,123.4445,236.6706,0,U,53022,999,22709,.10968232E-3,.3328E-4,0
STARLINK-4284,2022-076AP,2026-08-16T22:00:01.999584,15.24829421,.00013494,53.1603,82.8903,65.2175,92.3310,0,U,53023,999,579,.14981044E-2,.37531E-3,0
STARLINK-4289,2022-076AQ,2026-08-16T22:00:01.999584,15.24400055,.00014694,53.1600,82.8784,71.4435,78.2970,0,U,53024,999,539,.15075655E-2,.37285E-3,0
STARLINK-4218,2022-076AR,2026-08-16T22:00:01.999584,15.25775862,.00007999,53.1593,83.1840,69.2789,320.9093,0,U,53025,999,569,.12733611E-2,.32753E-3,0
STARLINK-4119,2022-076AS,2026-08-16T20:07:21.398304,15.31697185,.00013177,53.1608,75.6029,92.4500,267.6653,0,U,53026,999,22729,.19806637E-4,.249E-5,0
STARLINK-4158,2022-076AT,2026-08-16T07:23:13.652160,15.35396440,.00012846,53.1616,78.2453,80.5625,279.5523,0,U,53027,999,22721,.10837382E-4,-.3E-7,0
STARLINK-4143,2022-076AV,2026-08-16T06:59:07.103616,15.35403143,.00009078,53.1615,74.5994,99.6991,260.4115,0,U,53029,999,22725,.26119923E-4,.531E-5,0
STARLINK-4160,2022-076AW,2026-08-16T07:02:55.557312,15.34378650,.0001472,53.1618,78.0799,90.1440,269.9732,0,U,53030,999,22721,-.19660596E-4,-.104E-4,0
STARLINK-4137,2022-076AX,2026-08-16T22:00:01.999584,15.30538058,.00017178,53.1605,71.9079,91.6173,71.4447,0,U,53031,999,555,.2803913E-2,.84516E-3,0
STARLINK-4115,2022-076AY,2026-08-16T06:52:53.228352,15.35390926,.00009783,53.1599,78.0764,96.8884,263.2230,0,U,53032,999,22721,-.46785489E-4,-.2011E-4,0
STARLINK-4167,2022-076AZ,2026-08-16T22:00:01.999584,15.14938264,.00010267,53.1607,74.2728,122.7332,239.9398,0,U,53033,999,574,.23690434E-2,.4465E-3,0
STARLINK-4151,2022-076BA,2026-08-16T13:02:19.910400,15.31695909,.00012592,53.1611,70.5736,89.8358,270.2788,0,U,53034,999,22733,.35153735E-4,.726E-5,0
STARLINK-4157,2022-076BB,2026-08-16T22:00:01.999584,15.13369321,.00024933,53.1599,74.3104,64.1625,319.4174,0,U,53035,999,574,.25773082E-2,.46508E-3,0
STARLINK-4155,2022-076BC,2026-08-16T22:00:01.999584,15.13239000,.00030812,53.1597,74.3009,85.9391,322.6848,0,U,53036,999,580,.25956565E-2,.46672E-3,0
STARLINK-4153,2022-076BD,2026-08-16T22:00:01.999584,15.15570915,.00021414,53.1596,74.1369,147.8705,5.9392,0,U,53037,999,579,.25852497E-2,.49674E-3,0
STARLINK-4156,2022-076BE,2026-08-16T22:00:01.999584,15.15614111,.00010853,53.1595,74.2722,69.9929,34.3936,0,U,53038,999,579,.22978877E-2,.44138E-3,0
STARLINK-4362,2022-077A,2026-08-16T22:00:01.999584,15.09553497,.00019615,97.2886,44.5534,131.1178,109.6081,0,U,53043,999,578,.56685922E-2,.92023E-3,0
STARLINK-4350,2022-077C,2026-08-16T11:56:35.361600,15.05653259,.00016559,97.2873,45.3198,95.1621,264.9796,0,U,53045,999,22503,.6890741E-5,.43E-6,0
STARLINK-4331,2022-077D,2026-08-16T22:06:41.211648,15.05658807,.0001856,97.2856,45.8156,91.8160,268.3280,0,U,53046,999,22510,.20129108E-4,.234E-5,0
STARLINK-4352,2022-077E,2026-08-16T22:00:01.999584,15.10479669,.00019671,97.2866,44.6239,79.5502,2.0874,0,U,53047,999,573,.45075093E-2,.74864E-3,0
STARLINK-4355,2022-077F,2026-08-16T22:46:33.283776,15.05653513,.00016585,97.2870,45.7734,100.0535,260.0880,0,U,53048,999,22509,.15626975E-4,.169E-5,0
STARLINK-4345,2022-077G,2026-08-16T22:00:01.999584,15.08508078,.00016107,97.2858,44.5801,93.0046,260.7532,0,U,53049,999,577,.46104048E-1,.767876E-2,0
STARLINK-4343,2022-077H,2026-08-16T12:08:32.971488,15.05660111,.0001496,97.2867,45.2987,90.6987,269.4412,0,U,53050,999,22502,-.17751298E-4,-.312E-5,0
STARLINK-4336,2022-077J,2026-08-16T10:49:31.935648,15.10545370,.00012854,97.2860,44.1404,92.1648,267.9730,0,U,53051,999,22494,.38590202E-4,.577E-5,0
STARLINK-4341,2022-077K,2026-08-16T22:00:01.999584,15.10512486,.00013453,97.2866,44.6034,78.8983,317.0238,0,U,53052,999,562,.39691512E-2,.65891E-3,0
STARLINK-4337,2022-077L,2026-08-16T22:00:01.999584,15.10600340,.0001268,97.2859,44.5659,69.9802,280.1322,0,U,53053,999,572,.36360979E-1,.640296E-2,0
STARLINK-4339,2022-077M,2026-08-16T11:16:43.256640,15.05652903,.00016611,97.2864,45.3396,85.4968,274.6450,0,U,53054,999,22502,-.23229722E-4,-.391E-5,0
STARLINK-4338,2022-077N,2026-08-16T12:00:34.506432,15.05655102,.00017237,97.2869,45.2822,93.0838,267.0587,0,U,53055,999,22502,.5255241E-5,.2E-6,0
STARLINK-4314,2022-077P,2026-08-16T22:00:01.999584,15.09210477,.00026935,97.2857,45.7111,120.6453,63.6979,0,U,53056,999,578,.58935292E-2,.94823E-3,0
STARLINK-4252,2022-077Q,2026-08-16T10:40:50.000160,15.05655951,.00012943,97.2869,45.3418,91.4989,268.6387,0,U,53057,999,22502,.26116912E-4,.321E-5,0
STARLINK-4317,2022-077R,2026-08-16T22:31:42.623328,15.06204897,.00020678,97.2875,44.6912,126.7220,233.4198,0,U,53058,999,22503,.43617621E-2,.644E-3,0
STARLINK-4320,2022-077S,2026-08-16T11:44:01.314240,15.10541359,.00016584,97.2861,44.2065,83.1844,276.9575,0,U,53059,999,22495,-.16538352E-4,-.332E-5,0
STARLINK-4305,2022-077T,2026-08-16T22:00:01.999584,15.10507986,.00013201,97.2858,44.5556,98.1711,246.7470,0,U,53060,999,572,.39899255E-2,.66231E-3,0
STARLINK-4308,2022-077U,2026-08-16T22:00:01.999584,15.09561053,.00028856,97.2858,44.5795,90.3898,29.8179,0,U,53061,999,573,.5436229E-2,.88222E-3,0
STARLINK-4311,2022-077V,2026-08-16T22:00:01.999584,15.09513532,.00014169,97.2808,44.6534,121.0479,148.4290,0,U,53062,999,572,.52517354E-2,.85074E-3,0
STARLINK-4307,2022-077W,2026-08-16T22:14:38.726304,15.05656321,.00014879,97.2857,45.6720,104.4956,255.6437,0,U,53063,999,9667,-.5800875E-5,-.14E-5,0
STARLINK-4313,2022-077X,2026-08-16T11:20:42.165600,15.05652146,.0001633,97.2870,45.3022,110.5919,249.5484,0,U,53064,999,22502,-.22454506E-4,-.38E-5,0
STARLINK-4312,2022-077Y,2026-08-16T22:00:01.999584,15.08858076,.00001005,97.2870,44.6658,178.0090,145.6991,0,U,53065,999,572,.57201284E-2,.91101E-3,0
STARLINK-4309,2022-077Z,2026-08-16T22:00:01.999584,15.08818311,.00024498,97.2879,44.6190,128.3088,75.0966,0,U,53066,999,578,.58521756E-2,.93133E-3,0
STARLINK-4325,2022-077AB,2026-08-16T17:35:31.742592,15.05654763,.00017358,97.2861,45.5447,94.2174,265.9253,0,U,53068,999,22506,-.29985412E-4,-.489E-5,0
STARLINK-4323,2022-077AC,2026-08-16T22:50:48.071328,15.10539019,.00012893,97.2862,44.6249,95.0828,265.0550,0,U,53069,999,22502,.45512892E-4,.691E-5,0
STARLINK-4342,2022-077AD,2026-08-16T11:52:36.850944,15.05653551,.00021385,97.2872,45.4061,91.8500,268.2972,0,U,53070,999,22503,.43884216E-4,.577E-5,0
STARLINK-4328,2022-077AE,2026-08-16T11:48:37.415808,15.05653325,.00017266,97.2876,45.3936,93.8143,266.3282,0,U,53071,999,22503,-.1358303E-5,-.76E-6,0
STARLINK-4344,2022-077AF,2026-08-16T11:28:40.268640,15.05653161,.00017565,97.2872,45.2687,90.9857,269.1572,0,U,53072,999,22502,.12751071E-4,.128E-5,0
STARLINK-4346,2022-077AG,2026-08-16T18:36:25.263360,15.24125256,.00068747,97.6350,59.3625,36.3580,323.8122,0,U,53073,999,22565,.3057307E-3,.7364E-4,0
STARLINK-4310,2022-077AH,2026-08-17T01:00:09.549216,16.08055578,.0001019,97.5802,55.0408,55.7066,304.4313,0,U,53074,999,22550,.46904E-3,.383636E-2,.72823E-4
STARLINK-4348,2022-077AJ,2026-08-16T10:34:53.563008,15.05656969,.00010137,97.2865,44.2268,111.6870,248.4465,0,U,53075,999,22495,.31989968E-4,.405E-5,0
STARLINK-4347,2022-077AK,2026-08-16T22:55:03.947520,15.06536578,.00012468,97.2872,44.6118,137.9363,222.1961,0,U,53076,999,22502,.7001887E-2,.104937E-2,0
STARLINK-4322,2022-077AM,2026-08-16T22:00:01.999584,15.08861766,.00018774,97.2872,44.6540,65.0953,333.1863,0,U,53078,999,578,.50657172E-2,.80562E-3,0
STARLINK-4327,2022-077AN,2026-08-16T12:12:31.573728,15.05663440,.00011561,97.2864,45.3462,101.7406,258.3952,0,U,53079,999,22503,.82692324E-4,.1137E-4,0
STARLINK-4330,2022-077AP,2026-08-16T22:10:23.462688,15.05786822,.00020876,97.2861,45.7329,123.9454,236.1972,0,U,53080,999,22509,.108382E-2,.15673E-3,0
STARLINK-4326,2022-077AQ,2026-08-16T22:00:01.999584,15.10509257,.00012108,97.2857,44.5928,90.1197,171.1157,0,U,53081,999,578,.40484053E-2,.67215E-3,0
STARLINK-4321,2022-077AR,2026-08-16T22:00:01.999584,15.09449700,.00018175,97.2857,44.5435,94.2852,42.7215,0,U,53082,999,568,.45428199E-1,.776796E-2,0
STARLINK-4251,2022-077AS,2026-08-16T22:02:40.970400,15.05659656,.00013233,97.2859,45.6754,86.7525,273.3854,0,U,53083,999,22509,.29906114E-4,.375E-5,0
STARLINK-4319,2022-077AT,2026-08-16T13:59:05.443296,15.06336753,.00022555,97.2859,45.3865,120.8905,239.2545,0,U,53084,999,22504,.55264764E-2,.82107E-3,0
STARLINK-4324,2022-077AU,2026-08-16T17:31:31.937664,15.05655181,.00015283,97.2862,45.4885,89.7319,270.4083,0,U,53085,999,22506,-.19814466E-4,-.342E-5,0
STARLINK-4318,2022-077AV,2026-08-16T22:59:46.968864,15.06123816,.00025023,97.2873,44.7255,100.7823,259.3687,0,U,53086,999,22503,.39534262E-2,.58189E-3,0
STARLINK-4333,2022-077AX,2026-08-16T22:00:01.999584,15.10332798,.00038086,97.2868,44.5484,96.6319,94.3385,0,U,53088,999,578,.62560742E-2,.103939E-2,0
STARLINK-4150,2022-083C,2026-08-16T02:58:11.981856,15.35404933,.00011339,53.1604,171.0309,83.5138,276.5995,0,U,53134,999,22538,.45801388E-4,.1218E-4,0
STARLINK-4023,2022-083D,2026-08-16T05:52:45.087456,15.34394825,.00012029,53.1592,168.1808,82.0368,278.0772,0,U,53135,999,22642,.155831E-5,-.324E-5,0
STARLINK-4152,2022-083E,2026-08-16T19:10:11.787456,15.35399495,.00012479,53.1606,168.0936,89.0553,271.0593,0,U,53136,999,22647,.30619959E-4,.688E-5,0
STARLINK-4145,2022-083F,2026-08-16T20:12:32.608512,15.35402387,.00012924,53.1618,168.4405,84.9948,275.1203,0,U,53137,999,22548,.368463E-4,.905E-5,0
STARLINK-4141,2022-083G,2026-08-16T20:32:26.722176,15.31705410,.0001327,53.1613,165.1227,88.8433,271.2721,0,U,53138,999,22630,.17794675E-4,.187E-5,0
STARLINK-4185,2022-083H,2026-08-16T22:00:01.999584,15.34399498,.00012728,53.1606,171.0632,94.2030,291.2046,0,U,53139,999,564,-.23717855E-3,-.8381E-4,0
STARLINK-4170,2022-083J,2026-08-16T19:57:59.840640,15.35382536,.00013303,53.1605,168.4518,83.1449,276.9705,0,U,53140,999,22548,-.32761671E-4,-.1522E-4,0
STARLINK-4103,2022-083K,2026-08-16T19:20:38.253984,15.34383540,.00010635,53.1620,165.6777,93.3918,266.7206,0,U,53141,999,22552,-.7856138E-5,-.641E-5,0
STARLINK-4101,2022-083L,2026-08-16T19:04:31.854432,15.33547534,.00013419,53.1595,166.1980,78.8459,281.2694,0,U,53142,999,22552,.14548E-4,.106E-5,0
STARLINK-4102,2022-083M,2026-08-16T22:00:01.999584,15.25177218,.00012999,53.1608,171.1629,67.7114,16.0449,0,U,53143,999,580,.88058232E-3,.22106E-3,0
STARLINK-4100,2022-083N,2026-08-16T20:15:32.184864,15.33552628,.00011941,53.1602,165.8430,91.1929,268.9210,0,U,53144,999,22552,.20899166E-4,.315E-5,0
STARLINK-4106,2022-083P,2026-08-16T12:43:43.224960,15.31710052,.00014623,53.1605,169.7341,90.3048,269.8121,0,U,53145,999,22544,-.4383917E-5,-.501E-5,0
STARLINK-4094,2022-083R,2026-08-16T20:21:07.490304,15.34390850,.00015088,53.1607,165.3897,91.9812,268.1363,0,U,53147,999,22618,.2181759E-5,-.303E-5,0
STARLINK-4021,2022-083T,2026-08-16T12:48:00.842976,15.34334159,.00019594,53.1623,158.9934,137.5685,222.5470,0,U,53149,999,22559,.422715E-3,.13903E-3,0
STARLINK-4040,2022-083V,2026-08-16T12:08:40.356096,15.35397424,.00013216,53.1620,160.6310,84.9630,275.1524,0,U,53151,999,22556,.6913751E-5,-.139E-5,0
STARLINK-4045,2022-083W,2026-08-16T22:00:01.999584,15.83409554,.00005112,53.2160,130.1732,109.6061,283.3832,0,U,53152,999,596,.14233874E-2,.327714E-2,0
STARLINK-4098,2022-083X,2026-08-16T22:00:01.999584,15.21038916,.00010496,53.1604,163.8931,43.1585,303.6423,0,U,53153,999,579,.68749918E-3,.15161E-3,0
STARLINK-4077,2022-083Y,2026-08-16T22:00:01.999584,15.26672555,.00008619,53.1589,163.2589,45.8532,227.9432,0,U,53154,999,579,.84472287E-3,.22179E-3,0
STARLINK-4088,2022-083Z,2026-08-16T22:00:01.999584,15.20146232,.00013739,53.1605,163.9665,38.2486,309.7931,0,U,53155,999,579,.82259647E-3,.17737E-3,0
STARLINK-4087,2022-083AA,2026-08-16T22:00:01.999584,15.19879905,.00021184,53.1610,163.8824,78.0686,309.2579,0,U,53156,999,574,.67906431E-3,.14465E-3,0
STARLINK-4054,2022-083AC,2026-08-16T16:00:00.999936,15.35374857,.00014176,53.1582,159.2606,96.5625,68.5838,0,U,53158,999,569,.1435747E-2,.49993E-3,0
STARLINK-4111,2022-083AD,2026-08-16T22:00:01.999584,15.16108320,.00009506,53.1594,164.2220,96.0205,200.8212,0,U,53159,999,559,.89405526E-3,.17163E-3,0
STARLINK-4096,2022-083AE,2026-08-16T22:00:01.999584,15.20314577,.00013991,53.1609,163.9194,63.3743,329.9272,0,U,53160,999,579,.57737173E-3,.12405E-3,0
STARLINK-4055,2022-083AF,2026-08-16T19:56:03.289632,15.35402023,.00012836,53.1610,158.7879,97.7976,262.3173,0,U,53161,999,22562,.32714424E-4,.761E-5,0
STARLINK-4114,2022-083AG,2026-08-16T02:23:03.052032,15.31697332,.0001449,53.1630,162.5924,107.0893,253.0268,0,U,53162,999,22550,-.45876779E-4,-.1788E-4,0
STARLINK-4104,2022-083AH,2026-08-16T22:00:01.999584,15.20280043,.00015409,53.1609,164.0710,102.7049,6.2267,0,U,53163,999,579,.691937E-3,.14921E-3,0
STARLINK-4116,2022-083AJ,2026-08-16T19:17:11.328576,15.08829408,.0001472,53.1612,164.8874,88.6136,271.5024,0,U,53164,999,22553,.8860919E-5,-.147E-5,0
STARLINK-4090,2022-083AK,2026-08-16T22:00:01.999584,15.17218761,.00011977,53.1611,164.1681,66.3210,15.3677,0,U,53165,999,574,.89942614E-3,.17832E-3,0
STARLINK-4110,2022-083AL,2026-08-16T04:02:23.700768,15.26515554,.00013553,53.2024,137.5448,77.1478,282.9673,0,U,53166,999,22587,.4026626E-5,-.239E-5,0
STARLINK-3683,2022-083AM,2026-08-16T22:00:01.999584,15.19142736,.00020247,53.1589,148.8948,74.9922,46.7422,0,U,53167,999,579,.1160562E-3,.215E-4,0
STARLINK-4105,2022-083AN,2026-08-16T22:00:01.999584,15.20923077,.00019707,53.1592,163.8249,110.1391,131.5793,0,U,53168,999,574,.80829681E-3,.17828E-3,0
STARLINK-4117,2022-083AP,2026-08-16T18:24:11.468160,15.31699165,.00012285,53.1612,144.5242,79.8558,280.2582,0,U,53169,999,22580,.18533695E-4,.21E-5,0
STARLINK-4095,2022-083AQ,2026-08-16T19:41:40.991712,15.08833823,.0001686,53.1595,159.7611,79.0845,281.0336,0,U,53170,999,22560,.14603739E-4,-.56E-6,0
STARLINK-4052,2022-083AR,2026-08-16T02:34:15.734784,15.35398624,.00012698,53.1600,131.9005,93.2830,266.8318,0,U,53171,999,22592,.14007169E-4,.108E-5,0
STARLINK-4299,2022-083AS,2026-08-16T12:40:20.946144,15.29351872,.00013618,53.1600,155.2269,88.1241,271.9915,0,U,53172,999,22563,.1471604E-4,.69E-6,0
STARLINK-4300,2022-083AT,2026-08-15T18:50:13.304544,15.35411192,.00012016,53.1601,138.9743,89.8528,270.2612,0,U,53173,999,22579,.44045565E-4,.1157E-4,0
STARLINK-4205,2022-083AU,2026-08-16T19:58:54.547392,15.31700018,.00013699,53.1599,165.3396,86.8964,273.2195,0,U,53174,999,22552,.17106241E-4,.166E-5,0
STARLINK-4292,2022-083AV,2026-08-16T04:17:08.959488,15.35406813,.00014728,53.1613,174.7222,78.1531,281.9637,0,U,53175,999,22533,.72609753E-4,.2153E-4,0
STARLINK-4294,2022-083AW,2026-08-16T03:44:59.410752,15.31699036,.00012259,53.1601,147.3544,91.0115,269.1027,0,U,53176,999,22571,.8371164E-5,-.105E-5,0
STARLINK-4298,2022-083AX,2026-08-16T10:55:54.158880,15.35392408,.0001063,53.1608,136.1229,108.9925,251.1194,0,U,53177,999,22589,-.7760024E-5,-.651E-5,0
STARLINK-4280,2022-083AY,2026-08-16T20:26:04.547328,15.08840423,.00015912,53.1597,164.6714,83.1816,276.9357,0,U,53178,999,22552,.34521395E-4,.261E-5,0
STARLINK-4276,2022-083AZ,2026-08-16T21:47:37.119264,15.34443103,.00018594,53.1621,119.0888,85.4081,274.7134,0,U,53179,999,22617,-.28677731E-3,-.10067E-3,0
STARLINK-4258,2022-083BA,2026-08-16T17:29:15.867168,15.33555269,.00009783,53.1600,120.0991,78.1107,282.0005,0,U,53180,999,22614,-.25132052E-4,-.1199E-4,0
STARLINK-4278,2022-083BC,2026-08-16T00:12:16.045056,15.35399440,.00019605,53.1614,135.5419,91.0051,269.1177,0,U,53182,999,22586,-.619952E-6,-.403E-5,0
STARLINK-4268,2022-083BD,2026-08-16T23:15:12.577248,15.35391260,.00013448,53.1610,123.5154,88.8888,271.2270,0,U,53183,999,22611,-.46976397E-4,-.2018E-4,0
STARLINK-4257,2022-083BE,2026-08-16T00:01:43.562496,15.31705829,.00013142,53.1625,124.1098,92.6062,267.5090,0,U,53184,999,22603,.34982205E-4,.721E-5,0
STARLINK-4391,2022-084A,2026-08-16T20:29:48.833952,15.06287613,.00022279,97.2847,285.6267,73.4743,286.6730,0,U,53189,999,22415,.48848836E-2,.72373E-3,0
STARLINK-4332,2022-084B,2026-08-16T17:38:03.483456,15.06471452,.00023001,97.2832,285.5530,78.1354,282.0132,0,U,53190,999,22413,.64073329E-2,.95732E-3,0
STARLINK-4369,2022-084C,2026-08-16T21:26:09.638304,15.36964518,.00011757,97.5467,292.2604,133.8854,226.2487,0,U,53191,999,22369,-.343574E-6,-.96E-6,0
STARLINK-4375,2022-084D,2026-08-16T16:47:41.414496,15.05665143,.00017589,97.2829,285.5153,122.9975,237.1422,0,U,53192,999,22412,.75776192E-4,.1038E-4,0
STARLINK-4351,2022-084E,2026-08-16T22:00:01.999584,15.10536462,.00014352,97.2833,284.6155,69.9481,271.7857,0,U,53193,999,572,-.10669864E-3,-.1816E-4,0
STARLINK-4382,2022-084F,2026-08-16T15:35:57.163488,15.05613119,.00024706,97.2832,285.4388,127.4421,232.7031,0,U,53194,999,22344,-.47589158E-3,-.6909E-4,0
STARLINK-4403,2022-084J,2026-08-16T22:00:01.999584,15.10522562,.00017905,97.2841,284.5963,87.4303,265.7719,0,U,53197,999,577,-.17236245E-3,-.2896E-4,0
STARLINK-4385,2022-084K,2026-08-16T22:00:01.999584,15.10175848,.00027776,97.2841,284.6830,125.2630,51.4236,0,U,53198,999,578,.23500968E-2,.38485E-3,0
STARLINK-4395,2022-084L,2026-08-16T21:22:48.695232,15.05654744,.00013708,97.2835,285.6954,111.7754,248.3619,0,U,53199,999,22348,.9403623E-5,.79E-6,0
STARLINK-4417,2022-084M,2026-08-16T22:00:01.999584,15.10543783,.00016573,97.2845,285.7102,76.7821,23.7068,0,U,53200,999,578,-.50565519E-3,-.8382E-4,0
STARLINK-4405,2022-084N,2026-08-16T21:48:56.129472,15.36982506,.00009615,97.5601,293.7755,237.1297,122.9854,0,U,53201,999,22379,.26576871E-3,.953E-4,0
STARLINK-4411,2022-084P,2026-08-16T22:00:01.999584,15.07389892,.00033352,97.2869,285.7392,107.8201,98.0701,0,U,53202,999,568,.17848805E-2,.27035E-3,0
STARLINK-4409,2022-084Q,2026-08-16T16:15:28.566144,15.05876680,.00012889,97.2831,285.5062,79.7921,280.3452,0,U,53203,999,22345,.20579E-2,.29942E-3,0
STARLINK-4410,2022-084R,2026-08-16T22:08:39.659136,15.36961759,.00008434,97.5466,292.0345,94.2442,265.8898,0,U,53204,999,22434,.6001694E-5,.133E-5,0
STARLINK-4397,2022-084S,2026-08-16T22:00:01.999584,15.09475125,.00003116,97.2778,285.7429,349.6299,281.2574,0,U,53205,999,567,.12397525E-2,.19835E-3,0
STARLINK-4408,2022-084T,2026-08-16T22:00:01.999584,15.53374811,.0001442,97.2897,287.0044,73.8329,329.0269,0,U,53206,999,580,.11656154E-1,.802004E-2,0
STARLINK-4413,2022-084U,2026-08-16T22:00:01.999584,15.10544114,.00018632,97.2846,284.5811,83.1749,342.0865,0,U,53207,999,578,-.26832831E-3,-.4478E-4,0
STARLINK-4425,2022-084V,2026-08-16T22:00:01.999584,15.08348424,.00026859,97.2843,284.6417,57.2863,342.3649,0,U,53208,999,578,.10099556E-2,.1565E-3,0
STARLINK-4423,2022-084W,2026-08-16T22:00:01.999584,15.10179322,.00017386,97.2839,284.6969,2.3390,320.3680,0,U,53209,999,567,.25545769E-2,.41861E-3,0
STARLINK-4427,2022-084X,2026-08-16T22:00:01.999584,15.10545253,.0001848,97.2845,284.6181,80.8976,24.0175,0,U,53210,999,563,-.38144978E-3,-.634E-4,0
STARLINK-4416,2022-084Z,2026-08-16T22:00:01.999584,15.08730886,.0000576,97.2854,285.7274,190.4525,54.5866,0,U,53212,999,562,.18246538E-2,.28668E-3,0
STARLINK-4414,2022-084AA,2026-08-16T20:39:37.368288,15.10538982,.00016579,97.2842,284.6108,92.8085,267.3335,0,U,53213,999,22393,.12187901E-3,.195E-4,0
STARLINK-4353,2022-084AB,2026-08-16T22:00:01.999584,15.08042461,.0003633,97.2811,284.5773,96.2772,342.3354,0,U,53214,999,563,.10182579E-2,.15649E-3,0
STARLINK-4335,2022-084AC,2026-08-16T20:34:58.380960,15.05695306,.00014327,97.2818,285.6790,122.4514,237.6853,0,U,53215,999,22400,-.34266332E-3,-.5003E-4,0
STARLINK-4376,2022-084AD,2026-08-16T22:00:01.999584,15.10541330,.00016159,97.2841,284.6192,75.5342,98.1844,0,U,53216,999,578,-.3913523E-3,-.6502E-4,0
STARLINK-4384,2022-084AF,2026-08-16T16:01:53.094432,15.05909863,.00034443,97.2826,285.6234,178.9748,181.1488,0,U,53218,999,22397,.93504515E-2,.138476E-2,0
STARLINK-4373,2022-084AG,2026-08-16T15:55:51.196800,15.05645758,.00026461,97.2819,285.4650,122.7045,237.4439,0,U,53219,999,22345,.52212651E-4,.697E-5,0
STARLINK-4363,2022-084AH,2026-08-16T22:00:01.999584,15.10051474,.00026971,97.2841,284.5903,87.7872,55.0128,0,U,53220,999,573,.23742742E-2,.3875E-3,0
